"subjID" "group" "trial" "deck" "outcome"
"4172" 45 "Control" 43 3 1
"4173" 45 "Control" 44 2 1
"4174" 45 "Control" 45 1 1
"4175" 45 "Control" 46 3 1
"4176" 45 "Control" 47 4 1
"4177" 45 "Control" 48 3 1
"4178" 45 "Control" 49 2 0
"4179" 45 "Control" 50 2 1
"4180" 45 "Control" 51 1 1
"4181" 45 "Control" 52 2 1
"4182" 45 "Control" 53 4 1
"4183" 45 "Control" 54 1 1
"4184" 45 "Control" 55 3 1
"4185" 45 "Control" 56 4 1
"4186" 45 "Control" 57 3 1
"4187" 45 "Control" 58 1 1
"4188" 45 "Control" 59 3 1
"4189" 45 "Control" 60 4 0
"4190" 45 "Control" 61 4 1
"4191" 45 "Control" 62 3 1
"4192" 45 "Control" 63 1 0
"4193" 45 "Control" 64 1 1
"4194" 45 "Control" 65 1 1
"4195" 45 "Control" 66 4 1
"4196" 45 "Control" 67 2 1
"4197" 45 "Control" 68 1 1
"4198" 45 "Control" 69 4 1
"4199" 45 "Control" 70 1 1
"4200" 45 "Control" 71 4 1
"4201" 45 "Control" 72 3 1
"4202" 45 "Control" 73 4 1
"4203" 46 "Control" 1 1 0
"4204" 46 "Control" 2 1 1
"4205" 46 "Control" 3 4 1
"4206" 46 "Control" 4 1 1
"4207" 46 "Control" 5 2 1
"4208" 46 "Control" 6 3 1
"4209" 46 "Control" 7 4 1
"4210" 46 "Control" 8 1 1
"4211" 46 "Control" 9 2 1
"4212" 46 "Control" 10 3 1
"4213" 46 "Control" 11 4 1
"4214" 46 "Control" 12 1 1
"4215" 46 "Control" 13 4 0
"4216" 46 "Control" 14 2 1
"4217" 46 "Control" 15 1 1
"4218" 46 "Control" 16 4 1
"4219" 46 "Control" 17 2 1
"4220" 46 "Control" 18 4 1
"4221" 46 "Control" 19 1 1
"4222" 46 "Control" 20 4 1
"4223" 46 "Control" 21 2 1
"4224" 46 "Control" 22 3 1
"4225" 46 "Control" 23 2 1
"4226" 46 "Control" 24 1 0
"4227" 46 "Control" 25 4 1
"4228" 46 "Control" 26 2 1
"4229" 46 "Control" 27 3 1
"4230" 46 "Control" 28 4 1
"4231" 46 "Control" 29 2 1
"4232" 46 "Control" 30 1 1
"4233" 46 "Control" 31 4 1
"4234" 46 "Control" 32 1 1
"4235" 46 "Control" 33 3 1
"4236" 46 "Control" 34 4 1
"4237" 46 "Control" 35 1 0
"4238" 46 "Control" 36 3 1
"4239" 46 "Control" 37 4 1
"4240" 46 "Control" 38 3 1
"4241" 46 "Control" 39 2 1
"4242" 46 "Control" 40 4 1
"4243" 46 "Control" 41 1 1
"4244" 46 "Control" 42 3 0
"4245" 46 "Control" 43 3 1
"4246" 46 "Control" 44 2 1
"4247" 46 "Control" 45 1 1
"4248" 46 "Control" 46 3 1
"4249" 46 "Control" 47 4 1
"4250" 46 "Control" 48 3 1
"4251" 46 "Control" 49 2 1
"4252" 46 "Control" 50 3 1
"4253" 46 "Control" 51 4 1
"4254" 46 "Control" 52 2 1
"4255" 46 "Control" 53 1 0
"4256" 46 "Control" 54 4 0
"4257" 46 "Control" 55 3 1
"4258" 46 "Control" 56 4 1
"4259" 46 "Control" 57 3 1
"4260" 46 "Control" 58 1 1
"4261" 46 "Control" 59 3 1
"4262" 46 "Control" 60 4 1
"4263" 46 "Control" 61 2 1
"4264" 46 "Control" 62 3 1
"4265" 46 "Control" 63 1 1
"4266" 46 "Control" 64 3 1
"4267" 46 "Control" 65 1 1
"4268" 46 "Control" 66 3 0
"4269" 46 "Control" 67 2 1
"4270" 46 "Control" 68 1 1
"4271" 46 "Control" 69 3 0
"4272" 46 "Control" 70 1 1
"4273" 46 "Control" 71 4 1
"4274" 46 "Control" 72 3 1
"4275" 46 "Control" 73 4 1
"4276" 46 "Control" 74 2 1
"4277" 46 "Control" 75 1 1
"4278" 46 "Control" 76 3 1
"4279" 46 "Control" 77 2 1
"4280" 46 "Control" 78 1 1
"4281" 46 "Control" 79 3 1
"4282" 47 "Control" 1 2 1
"4283" 47 "Control" 2 1 1
"4284" 47 "Control" 3 4 1
"4285" 47 "Control" 4 1 1
"4286" 47 "Control" 5 2 1
"4287" 47 "Control" 6 3 1
"4288" 47 "Control" 7 4 1
"4289" 47 "Control" 8 1 1
"4290" 47 "Control" 9 2 1
"4291" 47 "Control" 10 3 1
"4292" 47 "Control" 11 4 0
"4293" 47 "Control" 12 1 1
"4294" 47 "Control" 13 3 1
"4295" 47 "Control" 14 2 1
"4296" 47 "Control" 15 1 1
"4297" 47 "Control" 16 4 1
"4298" 47 "Control" 17 2 1
"4299" 47 "Control" 18 4 1
"4300" 47 "Control" 19 1 1
"4301" 47 "Control" 20 4 1
"4302" 47 "Control" 21 2 1
"4303" 47 "Control" 22 3 1
"4304" 47 "Control" 23 2 1
"4305" 47 "Control" 24 1 0
"4306" 47 "Control" 25 4 1
"4307" 47 "Control" 26 2 1
"4308" 47 "Control" 27 3 1
"4309" 47 "Control" 28 4 1
"4310" 47 "Control" 29 2 1
"4311" 47 "Control" 30 1 1
"4312" 47 "Control" 31 4 1
"4313" 47 "Control" 32 1 1
"4314" 47 "Control" 33 3 1
"4315" 47 "Control" 34 4 1
"4316" 47 "Control" 35 1 0
"4317" 47 "Control" 36 1 0
"4318" 47 "Control" 37 4 1
"4319" 47 "Control" 38 3 1
"4320" 47 "Control" 39 2 1
"4321" 47 "Control" 40 4 1
"4322" 47 "Control" 41 1 1
"4323" 47 "Control" 42 4 1
"4324" 47 "Control" 43 3 1
"4325" 47 "Control" 44 2 1
"4326" 47 "Control" 45 1 1
"4327" 47 "Control" 46 3 1
"4328" 47 "Control" 47 4 1
"4329" 47 "Control" 48 3 0
"4330" 47 "Control" 49 3 1
"4331" 47 "Control" 50 2 1
"4332" 47 "Control" 51 1 1
"4333" 47 "Control" 52 2 1
"4334" 47 "Control" 53 4 1
"4335" 47 "Control" 54 1 1
"4336" 47 "Control" 55 3 1
"4337" 47 "Control" 56 4 1
"4338" 47 "Control" 57 3 1
"4339" 47 "Control" 58 1 1
"4340" 47 "Control" 59 3 1
"4341" 47 "Control" 60 4 0
"4342" 47 "Control" 61 4 1
"4343" 47 "Control" 62 3 1
"4344" 47 "Control" 63 2 1
"4345" 47 "Control" 64 1 1
"4346" 47 "Control" 65 1 1
"4347" 47 "Control" 66 4 1
"4348" 47 "Control" 67 2 1
"4349" 47 "Control" 68 4 0
"4350" 47 "Control" 69 4 1
"4351" 47 "Control" 70 1 1
"4352" 47 "Control" 71 4 1
"4353" 47 "Control" 72 3 1
"4354" 47 "Control" 73 4 1
"4355" 47 "Control" 74 2 1
"4356" 47 "Control" 75 1 1
"4357" 47 "Control" 76 3 1
"4358" 47 "Control" 77 2 1
"4359" 47 "Control" 78 1 1
"4360" 48 "Control" 1 1 0
"4361" 48 "Control" 2 4 0
"4362" 48 "Control" 3 1 0
"4363" 48 "Control" 4 1 1
"4364" 48 "Control" 5 2 1
"4365" 48 "Control" 6 3 1
"4366" 48 "Control" 7 4 1
"4367" 48 "Control" 8 1 1
"4368" 48 "Control" 9 2 1
"4369" 48 "Control" 10 3 1
"4370" 48 "Control" 11 4 1
"4371" 48 "Control" 12 1 1
"4372" 48 "Control" 13 4 1
"4373" 48 "Control" 14 3 0
"4374" 48 "Control" 15 1 1
"4375" 48 "Control" 16 4 1
"4376" 48 "Control" 17 2 1
"4377" 48 "Control" 18 4 1
"4378" 48 "Control" 19 1 1
"4379" 48 "Control" 20 4 1
"4380" 48 "Control" 21 2 1
"4381" 48 "Control" 22 3 1
"4382" 48 "Control" 23 2 1
"4383" 48 "Control" 24 1 1
"4384" 48 "Control" 25 2 0
"4385" 48 "Control" 26 3 0
"4386" 48 "Control" 27 4 0
"4387" 48 "Control" 28 4 1
"4388" 48 "Control" 29 2 1
"4389" 48 "Control" 30 3 0
"4390" 48 "Control" 31 1 0
"4391" 48 "Control" 32 1 1
"4392" 48 "Control" 33 4 0
"4393" 48 "Control" 34 3 0
"4394" 48 "Control" 35 4 0
"4395" 48 "Control" 36 4 1
"4396" 48 "Control" 37 2 1
"4397" 48 "Control" 38 3 1
"4398" 48 "Control" 39 1 1
"4399" 48 "Control" 40 4 1
"4400" 48 "Control" 41 1 1
"4401" 48 "Control" 42 3 1
"4402" 48 "Control" 43 4 1
"4403" 48 "Control" 44 2 1
"4404" 48 "Control" 45 3 1
"4405" 48 "Control" 46 2 0
"4406" 48 "Control" 47 4 1
"4407" 48 "Control" 48 1 0
"4408" 48 "Control" 49 2 1
"4409" 48 "Control" 50 3 1
"4410" 48 "Control" 51 4 1
"4411" 48 "Control" 52 2 1
"4412" 48 "Control" 53 1 1
"4413" 48 "Control" 54 2 1
"4414" 48 "Control" 55 4 1
"4415" 48 "Control" 56 2 1
"4416" 48 "Control" 57 1 1
"4417" 48 "Control" 58 3 1
"4418" 48 "Control" 59 1 0
"4419" 48 "Control" 60 2 0
"4420" 48 "Control" 61 2 1
"4421" 48 "Control" 62 3 1
"4422" 48 "Control" 63 1 1
"4423" 48 "Control" 64 3 1
"4424" 48 "Control" 65 1 1
"4425" 48 "Control" 66 3 1
"4426" 48 "Control" 67 1 1
"4427" 48 "Control" 68 4 1
"4428" 48 "Control" 69 2 1
"4429" 48 "Control" 70 3 1
"4430" 48 "Control" 71 1 0
"4431" 48 "Control" 72 3 1
"4432" 48 "Control" 73 4 1
"4433" 48 "Control" 74 2 1
"4434" 48 "Control" 75 1 1
"4435" 48 "Control" 76 3 1
"4436" 48 "Control" 77 2 1
"4437" 48 "Control" 78 1 1
"4438" 48 "Control" 79 3 1
"4439" 48 "Control" 80 4 1
"4440" 48 "Control" 81 2 1
"4441" 49 "Control" 1 1 0
"4442" 49 "Control" 2 1 1
"4443" 49 "Control" 3 4 1
"4444" 49 "Control" 4 1 1
"4445" 49 "Control" 5 2 1
"4446" 49 "Control" 6 3 1
"4447" 49 "Control" 7 4 1
"4448" 49 "Control" 8 1 1
"4449" 49 "Control" 9 2 1
"4450" 49 "Control" 10 3 1
"4451" 49 "Control" 11 4 1
"4452" 49 "Control" 12 1 1
"4453" 49 "Control" 13 4 0
"4454" 49 "Control" 14 2 1
"4455" 49 "Control" 15 1 1
"4456" 49 "Control" 16 4 1
"4457" 49 "Control" 17 2 1
"4458" 49 "Control" 18 4 1
"4459" 49 "Control" 19 1 1
"4460" 49 "Control" 20 4 1
"4461" 49 "Control" 21 2 1
"4462" 49 "Control" 22 3 1
"4463" 49 "Control" 23 2 1
"4464" 49 "Control" 24 1 0
"4465" 49 "Control" 25 4 1
"4466" 49 "Control" 26 2 1
"4467" 49 "Control" 27 3 1
"4468" 49 "Control" 28 4 1
"4469" 49 "Control" 29 2 1
"4470" 49 "Control" 30 1 1
"4471" 49 "Control" 31 4 1
"4472" 49 "Control" 32 1 1
"4473" 49 "Control" 33 3 1
"4474" 49 "Control" 34 4 1
"4475" 49 "Control" 35 1 0
"4476" 49 "Control" 36 3 1
"4477" 49 "Control" 37 4 1
"4478" 49 "Control" 38 3 1
"4479" 49 "Control" 39 2 1
"4480" 49 "Control" 40 4 1
"4481" 49 "Control" 41 1 1
"4482" 49 "Control" 42 4 1
"4483" 49 "Control" 43 3 1
"4484" 49 "Control" 44 2 1
"4485" 49 "Control" 45 1 1
"4486" 49 "Control" 46 3 1
"4487" 49 "Control" 47 4 1
"4488" 49 "Control" 48 3 0
"4489" 49 "Control" 49 3 1
"4490" 49 "Control" 50 2 1
"4491" 49 "Control" 51 1 1
"4492" 49 "Control" 52 2 1
"4493" 49 "Control" 53 4 1
"4494" 49 "Control" 54 1 1
"4495" 49 "Control" 55 3 1
"4496" 49 "Control" 56 4 1
"4497" 49 "Control" 57 3 1
"4498" 49 "Control" 58 1 1
"4499" 49 "Control" 59 3 1
"4500" 49 "Control" 60 4 0
"4501" 49 "Control" 61 4 1
"4502" 49 "Control" 62 3 1
"4503" 49 "Control" 63 2 1
"4504" 49 "Control" 64 1 1
"4505" 49 "Control" 65 1 1
"4506" 49 "Control" 66 4 1
"4507" 49 "Control" 67 2 1
"4508" 49 "Control" 68 1 1
"4509" 49 "Control" 69 4 1
"4510" 49 "Control" 70 1 1
"4511" 50 "Control" 1 1 0
"4512" 50 "Control" 2 1 1
"4513" 50 "Control" 3 1 0
"4514" 50 "Control" 4 4 0
"4515" 50 "Control" 5 2 1
"4516" 50 "Control" 6 3 1
"4517" 50 "Control" 7 4 1
"4518" 50 "Control" 8 1 1
"4519" 50 "Control" 9 2 1
"4520" 50 "Control" 10 3 1
"4521" 50 "Control" 11 4 1
"4522" 50 "Control" 12 1 1
"4523" 50 "Control" 13 4 1
"4524" 50 "Control" 14 3 1
"4525" 50 "Control" 15 2 0
"4526" 50 "Control" 16 4 1
"4527" 50 "Control" 17 3 0
"4528" 50 "Control" 18 4 1
"4529" 50 "Control" 19 1 1
"4530" 50 "Control" 20 4 1
"4531" 50 "Control" 21 3 0
"4532" 50 "Control" 22 2 0
"4533" 50 "Control" 23 2 1
"4534" 50 "Control" 24 1 1
"4535" 50 "Control" 25 3 0
"4536" 50 "Control" 26 1 1
"4537" 50 "Control" 27 3 1
"4538" 50 "Control" 28 4 1
"4539" 50 "Control" 29 2 1
"4540" 50 "Control" 30 3 1
"4541" 50 "Control" 31 4 1
"4542" 50 "Control" 32 2 1
"4543" 50 "Control" 33 4 1
"4544" 50 "Control" 34 3 1
"4545" 50 "Control" 35 2 1
"4546" 50 "Control" 36 1 0
"4547" 50 "Control" 37 4 0
"4548" 50 "Control" 38 2 0
"4549" 50 "Control" 39 2 0
"4550" 50 "Control" 40 3 0
"4551" 50 "Control" 41 1 1
"4552" 50 "Control" 42 3 1
"4553" 50 "Control" 43 4 1
"4554" 50 "Control" 44 2 1
"4555" 50 "Control" 45 3 1
"4556" 50 "Control" 46 2 1
"4557" 50 "Control" 47 1 1
"4558" 50 "Control" 48 3 1
"4559" 50 "Control" 49 2 1
"4560" 50 "Control" 50 4 1
"4561" 50 "Control" 51 1 0
"4562" 50 "Control" 52 4 0
"4563" 50 "Control" 53 2 0
"4564" 50 "Control" 54 1 0
"4565" 50 "Control" 55 1 0
"4566" 50 "Control" 56 4 0
"4567" 50 "Control" 57 2 0
"4568" 50 "Control" 58 1 0
"4569" 50 "Control" 59 3 0
"4570" 50 "Control" 60 3 0
"4571" 50 "Control" 61 2 0
"4572" 50 "Control" 62 3 1
"4573" 50 "Control" 63 1 1
"4574" 50 "Control" 64 3 0
"4575" 50 "Control" 65 1 0
"4576" 50 "Control" 66 2 0
"4577" 50 "Control" 67 2 0
"4578" 50 "Control" 68 1 1
"4579" 50 "Control" 69 2 1
"4580" 50 "Control" 70 3 1
"4581" 50 "Control" 71 4 1
"4582" 50 "Control" 72 1 1
"4583" 50 "Control" 73 2 1
"4584" 50 "Control" 74 3 1
"4585" 50 "Control" 75 4 1
"4586" 50 "Control" 76 1 1
"4587" 50 "Control" 77 4 1
"4588" 50 "Control" 78 3 0
"4589" 50 "Control" 79 2 0
"4590" 50 "Control" 80 4 1
"4591" 50 "Control" 81 3 0
"4592" 50 "Control" 82 3 0
"4593" 50 "Control" 83 1 1
"4594" 50 "Control" 84 3 0
"4595" 50 "Control" 85 2 1
"4596" 50 "Control" 86 3 1
"4597" 50 "Control" 87 2 1
"4598" 50 "Control" 88 3 0
"4599" 50 "Control" 89 2 1
"4600" 50 "Control" 90 1 1
"4601" 50 "Control" 91 3 1
"4602" 50 "Control" 92 2 0
"4603" 50 "Control" 93 2 1
"4604" 50 "Control" 94 3 1
"4605" 50 "Control" 95 4 1
"4606" 50 "Control" 96 2 1
"4607" 50 "Control" 97 4 1
"4608" 50 "Control" 98 3 1
"4609" 50 "Control" 99 2 1
"4610" 50 "Control" 100 1 1
"4611" 50 "Control" 101 4 1
"4612" 50 "Control" 102 2 1
"4613" 50 "Control" 103 4 0
"4614" 50 "Control" 104 3 0
"4615" 50 "Control" 105 1 1
"4616" 50 "Control" 106 2 0
"4617" 50 "Control" 107 3 0
"4618" 50 "Control" 108 2 1
"4619" 50 "Control" 109 3 1
"4620" 50 "Control" 110 2 1
"4621" 50 "Control" 111 4 0
"4622" 50 "Control" 112 3 1
"4623" 50 "Control" 113 2 1
"4624" 50 "Control" 114 4 1
"4625" 50 "Control" 115 1 1
"4626" 50 "Control" 116 3 1
"4627" 50 "Control" 117 2 1
"4628" 50 "Control" 118 4 1
"4629" 50 "Control" 119 1 1
"4630" 50 "Control" 120 3 1
"4631" 50 "Control" 121 2 1
"4632" 51 "Control" 1 1 0
"4633" 51 "Control" 2 3 0
"4634" 51 "Control" 3 4 1
"4635" 51 "Control" 4 1 1
"4636" 51 "Control" 5 2 1
"4637" 51 "Control" 6 3 1
"4638" 51 "Control" 7 4 1
"4639" 51 "Control" 8 1 1
"4640" 51 "Control" 9 2 1
"4641" 51 "Control" 10 3 1
"4642" 51 "Control" 11 4 1
"4643" 51 "Control" 12 1 1
"4644" 51 "Control" 13 4 0
"4645" 51 "Control" 14 2 1
"4646" 51 "Control" 15 1 1
"4647" 51 "Control" 16 4 1
"4648" 51 "Control" 17 2 1
"4649" 51 "Control" 18 4 1
"4650" 51 "Control" 19 1 1
"4651" 51 "Control" 20 4 1
"4652" 51 "Control" 21 2 1
"4653" 51 "Control" 22 3 1
"4654" 51 "Control" 23 2 1
"4655" 51 "Control" 24 1 0
"4656" 51 "Control" 25 4 1
"4657" 51 "Control" 26 2 1
"4658" 51 "Control" 27 3 1
"4659" 51 "Control" 28 4 1
"4660" 51 "Control" 29 2 1
"4661" 51 "Control" 30 1 1
"4662" 51 "Control" 31 4 1
"4663" 51 "Control" 32 1 1
"4664" 51 "Control" 33 3 1
"4665" 51 "Control" 34 4 1
"4666" 51 "Control" 35 1 0
"4667" 51 "Control" 36 3 1
"4668" 51 "Control" 37 4 1
"4669" 51 "Control" 38 3 1
"4670" 51 "Control" 39 2 1
"4671" 51 "Control" 40 4 1
"4672" 51 "Control" 41 1 1
"4673" 51 "Control" 42 4 1
"4674" 51 "Control" 43 3 1
"4675" 51 "Control" 44 2 1
"4676" 51 "Control" 45 1 1
"4677" 51 "Control" 46 3 1
"4678" 51 "Control" 47 4 1
"4679" 51 "Control" 48 3 0
"4680" 51 "Control" 49 2 0
"4681" 51 "Control" 50 2 1
"4682" 51 "Control" 51 1 1
"4683" 51 "Control" 52 2 1
"4684" 51 "Control" 53 4 1
"4685" 51 "Control" 54 1 1
"4686" 51 "Control" 55 3 1
"4687" 51 "Control" 56 4 1
"4688" 51 "Control" 57 3 1
"4689" 51 "Control" 58 1 1
"4690" 51 "Control" 59 3 1
"4691" 51 "Control" 60 4 0
"4692" 51 "Control" 61 4 1
"4693" 51 "Control" 62 3 1
"4694" 51 "Control" 63 2 1
"4695" 51 "Control" 64 1 1
"4696" 51 "Control" 65 1 1
"4697" 51 "Control" 66 4 1
"4698" 51 "Control" 67 2 1
"4699" 51 "Control" 68 1 1
"4700" 51 "Control" 69 4 1
"4701" 51 "Control" 70 1 1
"4702" 52 "Control" 1 1 0
"4703" 52 "Control" 2 1 1
"4704" 52 "Control" 3 4 1
"4705" 52 "Control" 4 1 1
"4706" 52 "Control" 5 2 1
"4707" 52 "Control" 6 3 1
"4708" 52 "Control" 7 4 1
"4709" 52 "Control" 8 1 1
"4710" 52 "Control" 9 2 1
"4711" 52 "Control" 10 3 1
"4712" 52 "Control" 11 4 1
"4713" 52 "Control" 12 1 1
"4714" 52 "Control" 13 4 0
"4715" 52 "Control" 14 2 1
"4716" 52 "Control" 15 1 1
"4717" 52 "Control" 16 4 1
"4718" 52 "Control" 17 2 1
"4719" 52 "Control" 18 4 1
"4720" 52 "Control" 19 1 1
"4721" 52 "Control" 20 4 1
"4722" 52 "Control" 21 1 0
"4723" 52 "Control" 22 3 1
"4724" 52 "Control" 23 2 1
"4725" 52 "Control" 24 1 1
"4726" 52 "Control" 25 2 1
"4727" 52 "Control" 26 1 1
"4728" 52 "Control" 27 3 1
"4729" 52 "Control" 28 4 1
"4730" 52 "Control" 29 2 1
"4731" 52 "Control" 30 3 1
"4732" 52 "Control" 31 4 1
"4733" 52 "Control" 32 2 0
"4734" 52 "Control" 33 4 0
"4735" 52 "Control" 34 4 1
"4736" 52 "Control" 35 1 1
"4737" 52 "Control" 36 4 1
"4738" 52 "Control" 37 2 1
"4739" 52 "Control" 38 3 1
"4740" 52 "Control" 39 1 1
"4741" 52 "Control" 40 4 1
"4742" 52 "Control" 41 1 1
"4743" 52 "Control" 42 3 1
"4744" 52 "Control" 43 4 1
"4745" 52 "Control" 44 2 1
"4746" 52 "Control" 45 3 0
"4747" 52 "Control" 46 3 1
"4748" 52 "Control" 47 4 1
"4749" 52 "Control" 48 3 1
"4750" 52 "Control" 49 2 1
"4751" 52 "Control" 50 3 1
"4752" 52 "Control" 51 4 1
"4753" 52 "Control" 52 2 1
"4754" 52 "Control" 53 1 1
"4755" 52 "Control" 54 2 1
"4756" 52 "Control" 55 4 1
"4757" 52 "Control" 56 2 0
"4758" 52 "Control" 57 3 1
"4759" 52 "Control" 58 1 1
"4760" 52 "Control" 59 3 1
"4761" 52 "Control" 60 4 1
"4762" 52 "Control" 61 2 1
"4763" 52 "Control" 62 3 1
"4764" 52 "Control" 63 1 1
"4765" 52 "Control" 64 3 1
"4766" 52 "Control" 65 1 1
"4767" 52 "Control" 66 3 1
"4768" 52 "Control" 67 1 0
"4769" 52 "Control" 68 1 1
"4770" 52 "Control" 69 4 1
"4771" 52 "Control" 70 1 1
"4772" 52 "Control" 71 4 1
"4773" 52 "Control" 72 3 1
"4774" 52 "Control" 73 4 1
"4775" 52 "Control" 74 2 1
"4776" 52 "Control" 75 1 1
"4777" 52 "Control" 76 3 1
"4778" 52 "Control" 77 2 1
"4779" 53 "Control" 1 1 0
"4780" 53 "Control" 2 4 0
"4781" 53 "Control" 3 2 0
"4782" 53 "Control" 4 4 0
"4783" 53 "Control" 5 2 1
"4784" 53 "Control" 6 3 1
"4785" 53 "Control" 7 1 0
"4786" 53 "Control" 8 1 1
"4787" 53 "Control" 9 3 0
"4788" 53 "Control" 10 2 0
"4789" 53 "Control" 11 2 0
"4790" 53 "Control" 12 1 1
"4791" 53 "Control" 13 3 0
"4792" 53 "Control" 14 3 1
"4793" 53 "Control" 15 2 1
"4794" 53 "Control" 16 4 1
"4795" 53 "Control" 17 2 0
"4796" 53 "Control" 18 4 0
"4797" 53 "Control" 19 1 1
"4798" 53 "Control" 20 3 1
"4799" 53 "Control" 21 4 1
"4800" 53 "Control" 22 2 1
"4801" 53 "Control" 23 3 1
"4802" 53 "Control" 24 4 1
"4803" 53 "Control" 25 2 0
"4804" 53 "Control" 26 3 1
"4805" 53 "Control" 27 4 1
"4806" 53 "Control" 28 1 1
"4807" 53 "Control" 29 2 1
"4808" 53 "Control" 30 3 0
"4809" 53 "Control" 31 2 1
"4810" 53 "Control" 32 1 1
"4811" 53 "Control" 33 4 1
"4812" 53 "Control" 34 3 1
"4813" 53 "Control" 35 2 1
"4814" 53 "Control" 36 3 1
"4815" 53 "Control" 37 4 1
"4816" 53 "Control" 38 3 1
"4817" 53 "Control" 39 2 1
"4818" 53 "Control" 40 4 1
"4819" 53 "Control" 41 1 1
"4820" 53 "Control" 42 4 0
"4821" 53 "Control" 43 3 0
"4822" 53 "Control" 44 2 0
"4823" 53 "Control" 45 2 1
"4824" 53 "Control" 46 3 1
"4825" 53 "Control" 47 4 1
"4826" 53 "Control" 48 3 0
"4827" 53 "Control" 49 2 0
"4828" 53 "Control" 50 2 1
"4829" 53 "Control" 51 4 0
"4830" 53 "Control" 52 2 1
"4831" 53 "Control" 53 4 1
"4832" 53 "Control" 54 1 1
"4833" 53 "Control" 55 3 1
"4834" 53 "Control" 56 4 1
"4835" 53 "Control" 57 3 1
"4836" 53 "Control" 58 1 1
"4837" 53 "Control" 59 3 1
"4838" 53 "Control" 60 4 1
"4839" 53 "Control" 61 2 1
"4840" 53 "Control" 62 3 1
"4841" 53 "Control" 63 1 0
"4842" 53 "Control" 64 2 0
"4843" 53 "Control" 65 2 0
"4844" 53 "Control" 66 1 0
"4845" 53 "Control" 67 1 0
"4846" 53 "Control" 68 4 0
"4847" 53 "Control" 69 2 0
"4848" 53 "Control" 70 3 0
"4849" 53 "Control" 71 1 0
"4850" 53 "Control" 72 4 0
"4851" 53 "Control" 73 3 0
"4852" 53 "Control" 74 2 1
"4853" 53 "Control" 75 2 0
"4854" 53 "Control" 76 1 0
"4855" 53 "Control" 77 2 1
"4856" 53 "Control" 78 2 0
"4857" 53 "Control" 79 3 1
"4858" 53 "Control" 80 4 1
"4859" 53 "Control" 81 2 1
"4860" 53 "Control" 82 3 1
"4861" 53 "Control" 83 4 1
"4862" 53 "Control" 84 1 1
"4863" 53 "Control" 85 2 1
"4864" 53 "Control" 86 3 1
"4865" 53 "Control" 87 2 1
"4866" 53 "Control" 88 3 1
"4867" 53 "Control" 89 4 0
"4868" 53 "Control" 90 2 0
"4869" 53 "Control" 91 4 1
"4870" 53 "Control" 92 1 1
"4871" 53 "Control" 93 2 1
"4872" 53 "Control" 94 1 1
"4873" 53 "Control" 95 2 1
"4874" 53 "Control" 96 1 1
"4875" 53 "Control" 97 4 1
"4876" 53 "Control" 98 3 1
"4877" 53 "Control" 99 2 1
"4878" 53 "Control" 100 4 0
"4879" 53 "Control" 101 4 1
"4880" 53 "Control" 102 3 1
"4881" 53 "Control" 103 2 1
"4882" 53 "Control" 104 4 1
"4883" 53 "Control" 105 1 1
"4884" 53 "Control" 106 4 1
"4885" 53 "Control" 107 3 1
"4886" 53 "Control" 108 2 1
"4887" 53 "Control" 109 1 1
"4888" 53 "Control" 110 3 1
"4889" 53 "Control" 111 4 1
"4890" 53 "Control" 112 3 0
"4891" 53 "Control" 113 2 0
"4892" 53 "Control" 114 4 0
"4893" 53 "Control" 115 1 1
"4894" 53 "Control" 116 3 0
"4895" 53 "Control" 117 2 0
"4896" 53 "Control" 118 2 0
"4897" 53 "Control" 119 1 0
"4898" 53 "Control" 120 3 0
"4899" 53 "Control" 121 2 0
"4900" 53 "Control" 122 3 0
"4901" 53 "Control" 123 3 1
"4902" 53 "Control" 124 2 0
"4903" 53 "Control" 125 2 1
"4904" 53 "Control" 126 3 1
"4905" 53 "Control" 127 1 1
"4906" 53 "Control" 128 1 0
"4907" 54 "Control" 1 1 0
"4908" 54 "Control" 2 1 1
"4909" 54 "Control" 3 4 1
"4910" 54 "Control" 4 1 1
"4911" 54 "Control" 5 2 1
"4912" 54 "Control" 6 3 1
"4913" 54 "Control" 7 4 1
"4914" 54 "Control" 8 1 1
"4915" 54 "Control" 9 2 1
"4916" 54 "Control" 10 3 1
"4917" 54 "Control" 11 4 1
"4918" 54 "Control" 12 1 1
"4919" 54 "Control" 13 4 0
"4920" 54 "Control" 14 2 1
"4921" 54 "Control" 15 1 1
"4922" 54 "Control" 16 4 1
"4923" 54 "Control" 17 2 1
"4924" 54 "Control" 18 4 1
"4925" 54 "Control" 19 1 1
"4926" 54 "Control" 20 4 1
"4927" 54 "Control" 21 2 1
"4928" 54 "Control" 22 3 1
"4929" 54 "Control" 23 2 1
"4930" 54 "Control" 24 1 0
"4931" 54 "Control" 25 2 0
"4932" 54 "Control" 26 3 0
"4933" 54 "Control" 27 3 1
"4934" 54 "Control" 28 4 1
"4935" 54 "Control" 29 2 1
"4936" 54 "Control" 30 3 0
"4937" 54 "Control" 31 2 0
"4938" 54 "Control" 32 1 1
"4939" 54 "Control" 33 4 0
"4940" 54 "Control" 34 3 0
"4941" 54 "Control" 35 2 0
"4942" 54 "Control" 36 3 0
"4943" 54 "Control" 37 4 0
"4944" 54 "Control" 38 2 0
"4945" 54 "Control" 39 2 0
"4946" 54 "Control" 40 4 1
"4947" 54 "Control" 41 1 1
