1	1	1	4	2	3	4	1	2	3	4	1	4	3	2	4	3	4	1	4	3	2	2	1	3	1	3	4	2	3	4	2	4	3	2	1	4	2	2	3	1	3	4	2	3	2	1	3	2	4	1	4	2	1	1	4	2	1	3	3	2	3	1	3	1	2	2	1	2	3	4	1	2	3	4	1	4	3	2	4	3	3	1	3	2	3	2	3	2	1	3	2	2	3	4	2	4	3	2	1	4	2	4	3	1	2	3	2	3	2	4	3	2	4	1	3	2	4	1	3	2	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	50	Control
1	3	4	1	2	3	4	1	2	3	4	1	4	2	1	4	2	4	1	4	2	3	2	1	4	2	3	4	2	1	4	1	3	4	1	3	4	3	2	4	1	4	3	2	1	3	4	3	2	2	1	2	4	1	3	4	3	1	3	4	4	3	2	1	1	4	2	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51	Control
1	1	4	1	2	3	4	1	2	3	4	1	4	2	1	4	2	4	1	4	1	3	2	1	2	1	3	4	2	3	4	2	4	4	1	4	2	3	1	4	1	3	4	2	3	3	4	3	2	3	4	2	1	2	4	2	3	1	3	4	2	3	1	3	1	3	1	1	4	1	4	3	4	2	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52	Control
1	4	2	4	2	3	1	1	3	2	2	1	3	3	2	4	2	4	1	3	4	2	3	4	2	3	4	1	2	3	2	1	4	3	2	3	4	3	2	4	1	4	3	2	2	3	4	3	2	2	4	2	4	1	3	4	3	1	3	4	2	3	1	2	2	1	1	4	2	3	1	4	3	2	2	1	2	2	3	4	2	3	4	1	2	3	2	3	4	2	4	1	2	1	2	1	4	3	2	4	4	3	2	4	1	4	3	2	1	3	4	3	2	4	1	3	2	2	1	3	2	3	3	2	2	3	1	1	0	0	0	0	1	1	0	1	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	53	Control
1	1	4	1	2	3	4	1	2	3	4	1	4	2	1	4	2	4	1	4	2	3	2	1	2	3	3	4	2	3	2	1	4	3	2	3	4	2	2	4	1	2	4	1	1	3	2	1	3	4	2	3	2	4	1	3	2	1	3	2	4	3	2	3	1	1	2	3	4	2	4	4	4	3	2	3	2	3	2	4	1	3	1	3	4	2	3	4	2	3	3	4	2	1	4	2	3	4	2	3	4	3	1	4	1	2	3	2	1	3	4	1	3	2	4	3	2	4	3	4	3	1	3	4	2	3	1	3	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	54	Control
1	4	4	1	2	3	4	1	2	3	4	1	4	2	1	4	2	4	1	4	2	3	2	1	4	2	3	4	2	1	4	1	3	4	1	3	4	3	2	4	1	3	3	2	1	3	4	3	2	3	4	2	1	1	3	4	3	1	3	4	2	3	1	3	1	4	2	1	4	1	4	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	55	Control
1	3	4	1	2	3	4	1	2	3	4	1	4	1	1	4	2	4	1	4	2	3	2	1	2	2	3	4	2	1	4	1	3	4	1	4	4	2	2	4	1	4	3	2	1	3	4	3	2	2	1	2	4	1	3	4	3	1	3	4	4	3	2	1	1	4	2	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	56	Control
1	1	4	1	2	3	4	1	2	3	4	1	4	2	1	3	2	4	1	4	2	3	2	1	2	1	3	4	2	3	4	1	3	4	1	4	2	3	1	4	1	3	4	2	1	3	4	3	2	3	4	2	1	2	3	4	3	1	3	4	2	3	1	3	1	3	2	1	3	1	4	3	4	2	1	3	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	57	Control
1	3	1	4	4	4	1	3	3	4	2	3	2	2	2	4	1	3	1	3	4	2	3	4	1	1	3	4	2	3	4	2	4	3	2	1	4	3	1	4	1	3	4	2	3	2	1	3	2	4	1	2	1	2	4	2	1	3	1	2	4	3	1	2	1	4	2	4	2	3	1	4	3	4	2	1	3	2	1	4	2	3	4	1	2	3	2	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	58	Control
1	1	4	1	2	3	4	1	2	3	4	1	4	2	1	4	2	4	1	4	2	3	2	1	4	2	3	4	2	1	4	1	3	4	1	3	4	3	2	4	1	4	3	2	1	3	4	3	3	2	1	2	4	1	3	4	3	1	3	4	4	3	1	1	1	4	2	1	4	1	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	59	Control
1	4	4	1	2	3	4	1	2	3	4	1	4	2	1	4	2	4	1	4	2	3	2	1	4	2	3	4	2	1	4	1	3	4	1	3	4	3	2	4	1	4	3	2	1	3	4	3	3	2	1	2	4	1	3	4	3	1	3	4	4	3	2	1	1	4	2	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	Control
1	1	4	1	2	3	4	1	2	3	4	1	4	2	1	4	2	4	1	4	2	3	2	1	1	2	3	4	2	1	4	1	3	4	1	4	4	2	2	2	1	2	4	2	3	3	4	3	2	3	4	2	1	2	4	2	2	1	3	2	2	3	1	3	1	3	1	4	2	3	1	3	4	2	1	3	2	1	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	61	Control
1	1	4	1	2	3	4	1	2	3	4	1	4	3	1	4	2	4	1	4	2	3	2	1	2	3	3	4	2	1	4	1	3	4	1	4	2	3	2	4	1	4	3	2	1	3	4	3	3	2	1	2	4	1	3	4	3	1	3	4	2	3	1	1	1	4	2	1	4	1	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	62	Control
1	4	4	1	2	3	4	1	2	3	1	1	4	3	2	4	1	3	1	3	4	2	2	1	2	1	3	4	2	3	4	2	4	4	1	4	2	3	1	4	1	3	4	2	3	3	4	3	2	3	4	2	1	2	4	2	3	1	3	2	2	3	1	3	1	3	1	4	2	3	1	3	4	2	1	3	2	1	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	63	Control
